test_id,input_request,expected_label_id,expected_label_name
TR_00377,Why is your exchange rate different on different days?,32,exchange_rate
TR_00378,Do you know if I can use this for my salary?,50,receiving_money
TR_00379,why was i chargged,64,transfer_fee_charged
TR_00380,"My PIN number was incorrect, and I can't access it.",49,pin_blocked
TR_00381,What am I being charged an extra pound when I haven't bought something worth that much?,34,extra_charge_on_statement
TR_00382,Can you look to make sure the exchange rate is correct,76,wrong_exchange_rate_for_cash_withdrawal
TR_00383,Something is wrong with my passcode,44,passcode_forgotten
TR_00384,My card don't work.,14,card_not_working
TR_00385,What options do I have when topping up a US card?,57,top_up_by_card_charge
TR_00386,Why are you charging me for ATM withdrawal? It has always been free before.,19,cash_withdrawal_charge
TR_00387,Why won't the machine accept my card anymore?,14,card_not_working
TR_00388,Why was the price higher when I paid with my card?,15,card_payment_fee_charged
TR_00389,"I've been waiting for 3 days, why is my withdrawal still pending?",46,pending_cash_withdrawal
TR_00390,Whats types of currency can I exchange?,33,exchange_via_app
TR_00391,How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.,6,balance_not_updated_after_cheque_or_cash_deposit
TR_00392,Why is there a random payment in my statement?,16,card_payment_not_recognised
TR_00393,How can my account have money transferred into it?,65,transfer_into_account
TR_00394,when does my balance update for a transfer,5,balance_not_updated_after_bank_transfer
TR_00395,Are my contactless settings correct? I tried to use it today but it wasn't working.,23,contactless_not_working
TR_00396,An ATM fee was attached to my recent withdrawal.,19,cash_withdrawal_charge
TR_00397,We want to start a college fund for my daughter.,1,age_limit
TR_00398,Could I get tracking on the card?,11,card_arrival
TR_00399,My credit card did not go through. Can you see if it has insufficient funds?,59,top_up_failed
TR_00400,"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",41,lost_or_stolen_card
TR_00401,Why is my transfer still pending after all this time?,48,pending_transfer
TR_00402,how to recover my passcode,44,passcode_forgotten
TR_00403,My identity verification didn't work,68,unable_to_verify_identity
TR_00404,There is a debit transaction on my statement that I did not make,28,direct_debit_payment_not_recognised
TR_00405,Physical cards are what I need more of,39,getting_spare_card
TR_00406,The funds I transferred are not in my account,5,balance_not_updated_after_bank_transfer
TR_00407,Why did I only get $20 now the full amount I wanted?,75,wrong_amount_of_cash_received
TR_00408,I checked the app and my balance has not been updated for the cash or cheque deposit.,6,balance_not_updated_after_cheque_or_cash_deposit
TR_00409,How do I get my money back for something I bought?,52,request_refund
TR_00410,Are cards delivered to my location?,43,order_physical_card
TR_00411,It appears my top-ups have been canceled.,61,top_up_reverted
TR_00412,Why did I not get my cash back after I withdrew?,75,wrong_amount_of_cash_received
TR_00413,Am I able to get a second card?,39,getting_spare_card
TR_00414,When will the $1 transaction be credited to me?,34,extra_charge_on_statement
TR_00415,"I'm having issues with my card. You guys keep declining it for some reason. I haven't had any issues up until this point. What is going on? I've tried a handful of times with the same, unfortunate, result!",27,declined_transfer
TR_00416,Is identity verification required for me to use my account?,74,why_verify_identity
TR_00417,Why was I charged extra on my last UK pound to Russian ruble exchange?,17,card_payment_wrong_exchange_rate
TR_00418,I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,20,cash_withdrawal_not_recognised
TR_00419,How can I access my account when I have lost my phone?,42,lost_or_stolen_phone
TR_00420,I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,35,failed_transfer
TR_00421,I'v exhausted all the of times I can try my PIN,49,pin_blocked
TR_00422,The exchange rate from my card payment isn't right.,17,card_payment_wrong_exchange_rate
TR_00423,Remove my account immediately.,55,terminate_account
TR_00424,Transactions on my card look really weird. I've been charged twice for a couple things this week! Please check this and return the double charged ones.,63,transaction_charged_twice
TR_00425,I think the exchange rate for the cash I withdrew wasn't correct.,76,wrong_exchange_rate_for_cash_withdrawal
TR_00426,Are there steps to see where my funds come from?,70,verify_source_of_funds
TR_00427,My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,45,pending_card_payment
TR_00428,I can not find my phone or it has been stolen.,42,lost_or_stolen_phone
TR_00429,Is there an allowance on cards?,15,card_payment_fee_charged
TR_00430,Help me order my card.,43,order_physical_card
TR_00431,There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,28,direct_debit_payment_not_recognised
TR_00432,I have not been able to use this card.,14,card_not_working
TR_00433,This place has been too much work so I'd just like to close out my account & be done.,55,terminate_account
TR_00434,How come my card payment has been declined?,25,declined_card_payment
TR_00435,Do I have to pay extra if I use an international card to top up my account?,57,top_up_by_card_charge
TR_00436,Why did my top-up not work?,59,top_up_failed
TR_00437,What ATMs can I use this card at?,3,atm_support
TR_00438,What is the number of days I have to wait for my Europe transfer?,67,transfer_timing
TR_00439,"Over the holiday I withdrew cash from the ATM and it seems that I was severely overcharged. Had I known that I would be charged those fees, I would not have used the ATM!",76,wrong_exchange_rate_for_cash_withdrawal
TR_00440,I attempted to top up my account but it's been frozen in a pending state for well over an hour now! Is this normal? I'm a new customer and this is my first time doing this. I assumed it would be done quicker than this.,47,pending_top_up
TR_00441,Where can cards be delivered?,43,order_physical_card
TR_00442,Does it cost money for currency exchange services?,31,exchange_charge
TR_00443,I transferred some cash and it didn't arrive,66,transfer_not_received_by_recipient
TR_00444,Talk me through modifying my details.,30,edit_personal_details
TR_00445,Why is my withdrawl to cash still pending?,46,pending_cash_withdrawal
TR_00446,Do you accept other currencies besides US Dollars?,54,supported_cards_and_currencies
TR_00447,Why hasn't my money transfer showed up yet?,5,balance_not_updated_after_bank_transfer
TR_00448,Why isn't my transfer going through? I get a message saying it's not possible. I've had no issues in the past.,7,beneficiary_not_allowed
TR_00449,Is it possible to top up using a cheque?,58,top_up_by_cash_or_cheque
TR_00450,how do you get exchange rates,32,exchange_rate
TR_00451,Can my 8 year old grandson open an account at the bank?,1,age_limit
TR_00452,I am still waiting to find out the status of my refund. I have made previous attempts to find out what the status is to no avail. Will you please look into this for me?,51,Refund_not_showing_up
TR_00453,Can this app exchange American and English currency?,33,exchange_via_app
TR_00454,How can I exchange currencies in the app?,33,exchange_via_app
TR_00455,Can i cancel this purchase?,52,request_refund
TR_00456,"There is a fee for a transfer, please explain that to me.",64,transfer_fee_charged
TR_00457,Did you start charging for cash withdrawals? I thought it was free so far but noticed suddendly there is a fee. How much do I need to pay?,19,cash_withdrawal_charge
TR_00458,"I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",61,top_up_reverted
TR_00459,To receive money are there charges?,56,top_up_by_bank_transfer_charge
TR_00460,I paid with my card and I was charged a fee,15,card_payment_fee_charged
TR_00461,In which countries does your app work,24,country_support
TR_00462,"When my card expires, will I get a new one mailed to me?",9,card_about_to_expire
TR_00463,There is a withdrawal waiting.,46,pending_cash_withdrawal
TR_00464,Will I be charged for transfers?,64,transfer_fee_charged
TR_00465,How can I get my money that I didn't get from the ATM?,75,wrong_amount_of_cash_received
TR_00466,Is it possible to cancel my transfer?,8,cancel_transfer
TR_00467,I received an extra charge for using the card. Why?,15,card_payment_fee_charged
TR_00468,There is a mysterious debit transaction on my statement,28,direct_debit_payment_not_recognised
TR_00469,"I need to order a new virtual card, how do I do that?",40,getting_virtual_card
TR_00470,Your service is bad.  Close my account.,55,terminate_account
TR_00471,Tell me which cards and what currency is supported.,54,supported_cards_and_currencies
TR_00472,There is a payment in the app I did not make,16,card_payment_not_recognised
TR_00473,Can you convert to EUR?,36,fiat_currency_support
TR_00474,I still don't have my pin.,38,get_physical_card
TR_00475,How long will it take to transfer something from China?,67,transfer_timing
TR_00476,I did a bank transfer and my balance isn't current.,5,balance_not_updated_after_bank_transfer
TR_00477,Can I exchange between GBP and USD on the app?,33,exchange_via_app
TR_00478,How do I make my top up complete?,47,pending_top_up
TR_00479,I won't verify my identity.,74,why_verify_identity
TR_00480,"I am unhappy with my purchase, how do I cancel the order?",52,request_refund
